Zip Code,BaseDate,3-Month,6-Month,1-Year
97045,2024-03-31,1.0,2.0,-0.6
33063,2024-03-31,0.5,1.0,2.3
75061,2024-03-31,0.9,2.1,1.1
75007,2024-03-31,0.9,2.1,1.1
45044,2024-03-31,1.3,3.3,1.5
28540,2024-03-31,0.8,2.1,2.3
29483,2024-03-31,0.8,2.1,2.3
90744,2024-03-31,0.8,1.7,0.1
95023,2024-03-31,0.6,0.8,-0.5
78550,2024-03-31,0.9,2.2,2.7
63021,2024-03-31,1.3,3.0,0.4
20020,2024-03-31,0.8,1.3,-0.6
94109,2024-03-31,0.7,1.0,-1.2
92129,2024-03-31,1.3,2.6,2.8
11354,2024-03-31,0.3,0.7,-0.4
91786,2024-03-31,0.8,1.6,1.6
91762,2024-03-31,0.8,1.6,1.6
92056,2024-03-31,1.0,2.1,2.2
33312,2024-03-31,0.5,1.1,2.4
91406,2024-03-31,0.8,1.8,0.2
95648,2024-03-31,0.9,1.8,0.1
77840,2024-03-31,0.5,1.2,-0.9
95376,2024-03-31,1.0,1.9,0.4
92544,2024-03-31,0.8,1.7,1.7
92057,2024-03-31,1.0,2.0,2.2
19702,2024-03-31,0.8,2.1,0.8
28655,2024-03-31,0.9,2.7,3.0
43701,2024-03-31,1.4,3.9,2.3
93551,2024-03-31,0.7,1.5,0.1
27616,2024-03-31,1.0,2.5,2.5
89147,2024-03-31,0.8,1.8,1.3
80012,2024-03-31,1.1,2.0,0.2
90745,2024-03-31,0.8,1.7,0.1
92646,2024-03-31,0.9,2.0,0.2
14221,2024-03-31,1.1,3.6,2.0
30075,2024-03-31,0.8,1.9,2.3
6516,2024-03-31,1.3,3.4,2.7
10306,2024-03-31,0.4,1.1,-0.6
91913,2024-03-31,1.0,2.0,2.2
84041,2024-03-31,1.0,2.4,2.2
43229,2024-03-31,1.5,3.7,2.5
91344,2024-03-31,0.9,1.9,0.2
77581,2024-03-31,0.5,1.2,0.2
80229,2024-03-31,1.1,2.0,0.2
7470,2024-03-31,0.6,1.6,-0.9
22204,2024-03-31,0.7,1.3,-0.6
78665,2024-03-31,0.6,1.7,0.6
43302,2024-03-31,1.1,3.1,1.4
96789,2024-03-31,0.5,0.6,-1.1
90002,2024-03-31,0.7,1.5,0.1
43015,2024-03-31,1.2,3.1,2.1
39503,2024-03-31,0.7,1.7,0.4
55124,2024-03-31,1.2,2.8,-1.3
31419,2024-03-31,0.8,1.9,3.0
33578,2024-03-31,0.7,1.8,3.2
32068,2024-03-31,0.7,1.8,2.0
33458,2024-03-31,0.6,1.2,2.7
85035,2024-03-31,0.9,2.2,3.2
32839,2024-03-31,0.6,1.3,2.0
92618,2024-03-31,0.8,1.7,0.2
97124,2024-03-31,1.0,2.1,-0.6
96744,2024-03-31,0.5,0.6,-1.2
45013,2024-03-31,1.3,3.2,1.4
7104,2024-03-31,0.6,1.7,-0.9
93117,2024-03-31,1.2,2.4,2.7
35242,2024-03-31,0.8,1.8,0.7
12180,2024-03-31,0.6,2.4,0.2
78852,2024-03-31,0.8,2.2,-0.7
93312,2024-03-31,0.8,1.8,2.0
70072,2024-03-31,0.4,1.0,-3.7
77088,2024-03-31,0.6,1.5,0.2
10003,2024-03-31,0.6,1.5,-0.8
75126,2024-03-31,0.8,2.0,1.1
7105,2024-03-31,0.6,1.6,-0.8
23112,2024-03-31,0.8,2.3,1.2
75025,2024-03-31,1.0,2.4,1.3
95122,2024-03-31,1.0,1.5,-0.9
27529,2024-03-31,0.9,2.4,2.4
60622,2024-03-31,1.0,2.4,-0.3
89117,2024-03-31,0.8,1.8,1.3
48103,2024-03-31,1.4,3.3,-1.1
20772,2024-03-31,0.7,1.2,-0.5
95350,2024-03-31,1.1,2.2,1.1
77546,2024-03-31,0.5,1.3,0.2
33161,2024-03-31,0.6,1.2,2.7
19067,2024-03-31,0.8,2.3,0.9
27410,2024-03-31,0.8,2.2,1.7
92840,2024-03-31,0.8,1.8,0.2
72764,2024-03-31,0.9,2.1,3.0
37421,2024-03-31,1.1,2.8,2.6
93277,2024-03-31,0.8,2.0,1.2
33165,2024-03-31,0.5,1.1,2.4
38017,2024-03-31,0.7,1.7,1.5
75216,2024-03-31,1.1,2.5,1.3
1960,2024-03-31,1.2,2.9,0.5
91745,2024-03-31,0.9,1.8,0.2
78586,2024-03-31,0.9,2.3,2.8
60411,2024-03-31,1.4,3.6,-0.5
80020,2024-03-31,1.1,2.1,0.2
14580,2024-03-31,1.7,4.9,2.9
32225,2024-03-31,0.7,1.8,2.0
45840,2024-03-31,1.1,3.1,0.4
92399,2024-03-31,0.7,1.5,1.5
21215,2024-03-31,0.9,2.3,-1.2
33467,2024-03-31,0.5,1.1,2.5
33196,2024-03-31,0.5,1.1,2.3
85122,2024-03-31,0.9,2.1,3.1
97402,2024-03-31,0.8,2.1,0.5
60440,2024-03-31,1.3,3.2,-0.4
75080,2024-03-31,0.9,2.1,1.1
16801,2024-03-31,0.9,2.2,-1.3
32824,2024-03-31,0.6,1.4,2.0
60004,2024-03-31,1.3,3.1,-0.4
93003,2024-03-31,0.6,1.1,0.2
27858,2024-03-31,0.9,2.2,2.9
27834,2024-03-31,1.0,2.4,3.1
76549,2024-03-31,0.6,1.6,1.9
55901,2024-03-31,1.3,3.3,-0.2
92557,2024-03-31,0.8,1.7,1.6
8540,2024-03-31,0.9,2.3,1.8
91304,2024-03-31,0.9,1.8,0.2
92243,2024-03-31,0.7,1.5,0.8
85009,2024-03-31,0.9,2.1,3.1
77498,2024-03-31,0.6,1.4,0.2
19382,2024-03-31,0.9,2.3,0.9
73013,2024-03-31,0.8,1.9,0.9
6810,2024-03-31,1.2,3.2,2.0
29651,2024-03-31,0.9,2.3,2.0
48126,2024-03-31,1.3,3.4,0.4
29588,2024-03-31,0.7,1.9,3.0
77388,2024-03-31,0.6,1.4,0.2
91801,2024-03-31,0.8,1.6,0.1
77089,2024-03-31,0.5,1.3,0.2
93308,2024-03-31,0.8,1.9,2.1
98391,2024-03-31,1.4,2.5,0.9
2360,2024-03-31,1.2,2.9,0.5
96734,2024-03-31,0.6,0.7,-1.4
33844,2024-03-31,0.5,1.2,2.6
20902,2024-03-31,0.8,1.4,-0.6
41042,2024-03-31,1.2,3.0,1.3
94539,2024-03-31,1.3,1.8,-2.1
23223,2024-03-31,1.0,2.8,1.5
91405,2024-03-31,0.8,1.8,0.2
21061,2024-03-31,0.8,1.9,-1.0
90221,2024-03-31,0.7,1.5,0.1
90047,2024-03-31,0.8,1.7,0.1
98387,2024-03-31,1.4,2.5,0.9
90723,2024-03-31,0.7,1.5,0.1
92117,2024-03-31,1.1,2.2,2.4
11420,2024-03-31,0.4,1.1,-0.6
36117,2024-03-31,0.6,1.4,-0.3
19140,2024-03-31,1.4,3.6,1.4
83642,2024-03-31,1.1,3.0,2.9
7030,2024-03-31,0.4,1.2,-0.6
85365,2024-03-31,0.8,1.8,3.1
11758,2024-03-31,0.5,1.4,-0.7
60148,2024-03-31,1.3,3.1,-0.4
91605,2024-03-31,0.8,1.8,0.2
90063,2024-03-31,0.8,1.6,0.1
33125,2024-03-31,0.5,1.1,2.4
96816,2024-03-31,0.5,0.6,-1.2
92870,2024-03-31,0.9,1.9,0.2
23666,2024-03-31,0.8,1.8,0.5
96819,2024-03-31,0.5,0.5,-1.1
33176,2024-03-31,0.5,1.1,2.5
89074,2024-03-31,0.8,1.7,1.2
34221,2024-03-31,0.4,1.1,2.7
42701,2024-03-31,0.9,2.4,1.5
20904,2024-03-31,0.8,1.3,-0.6
95207,2024-03-31,0.9,1.7,0.4
92833,2024-03-31,0.8,1.7,0.2
87507,2024-03-31,0.9,2.1,1.5
85282,2024-03-31,0.8,2.0,2.9
92656,2024-03-31,0.9,1.8,0.2
92505,2024-03-31,0.7,1.6,1.6
98105,2024-03-31,1.6,2.8,1.0
34741,2024-03-31,0.6,1.4,2.0
83686,2024-03-31,1.1,3.0,2.9
2780,2024-03-31,1.1,3.0,1.9
84020,2024-03-31,1.1,2.4,1.9
33018,2024-03-31,0.5,1.0,2.2
28110,2024-03-31,0.9,2.4,3.0
1844,2024-03-31,1.2,3.0,0.5
21206,2024-03-31,0.9,2.1,-1.1
97206,2024-03-31,1.1,2.3,-0.6
20783,2024-03-31,0.7,1.2,-0.5
46143,2024-03-31,1.0,2.7,1.9
30080,2024-03-31,0.7,1.8,2.1
89030,2024-03-31,0.8,1.7,1.2
98092,2024-03-31,1.6,2.7,1.0
29464,2024-03-31,1.0,2.7,2.9
60120,2024-03-31,1.3,3.1,-0.4
92626,2024-03-31,1.0,2.1,0.2
20148,2024-03-31,0.8,1.4,-0.6
92024,2024-03-31,1.1,2.3,2.5
61761,2024-03-31,1.0,2.5,0.0
48187,2024-03-31,1.2,3.1,0.3
94601,2024-03-31,0.9,1.4,-1.5
10451,2024-03-31,0.6,1.7,-0.9
85234,2024-03-31,0.9,2.1,3.1
76133,2024-03-31,0.9,2.2,1.1
78155,2024-03-31,0.6,1.5,-0.1
30809,2024-03-31,0.8,1.9,1.5
80011,2024-03-31,1.1,2.0,0.2
60626,2024-03-31,1.1,2.6,-0.4
18102,2024-03-31,1.1,3.0,2.2
96817,2024-03-31,0.4,0.5,-1.0
21207,2024-03-31,0.8,2.0,-1.1
95037,2024-03-31,0.9,1.3,-0.8
1841,2024-03-31,1.2,3.0,0.5
7003,2024-03-31,0.7,1.7,-0.9
84119,2024-03-31,1.0,2.3,1.8
90034,2024-03-31,0.8,1.7,0.1
75287,2024-03-31,0.9,2.1,1.1
63129,2024-03-31,1.3,3.0,0.4
44130,2024-03-31,1.4,3.8,1.2
98115,2024-03-31,1.7,2.9,1.1
94550,2024-03-31,1.2,1.7,-1.9
95757,2024-03-31,1.0,2.0,0.1
95116,2024-03-31,1.0,1.4,-0.9
33612,2024-03-31,0.7,1.9,3.3
98023,2024-03-31,1.6,2.8,1.0
85710,2024-03-31,0.6,1.6,2.3
19711,2024-03-31,0.8,2.1,0.8
89103,2024-03-31,0.8,1.7,1.2
8081,2024-03-31,0.9,2.5,0.9
27405,2024-03-31,0.9,2.3,1.8
60613,2024-03-31,1.0,2.5,-0.3
75104,2024-03-31,0.9,2.1,1.1
87105,2024-03-31,1.0,2.4,2.7
30721,2024-03-31,0.9,2.4,2.2
10016,2024-03-31,0.4,1.1,-0.6
29720,2024-03-31,0.9,2.4,3.0
20009,2024-03-31,0.5,0.8,-0.3
95616,2024-03-31,0.9,1.8,0.0
76119,2024-03-31,1.0,2.3,1.2
60506,2024-03-31,1.3,3.3,-0.4
27526,2024-03-31,1.0,2.5,2.5
79907,2024-03-31,0.5,1.1,1.5
32792,2024-03-31,0.6,1.3,1.9
27107,2024-03-31,0.9,2.4,2.0
30519,2024-03-31,0.9,2.1,2.5
89131,2024-03-31,0.8,1.7,1.2
95124,2024-03-31,1.2,1.7,-1.0
96720,2024-03-31,0.4,0.9,1.1
96792,2024-03-31,0.5,0.5,-1.1
33175,2024-03-31,0.5,1.1,2.4
98103,2024-03-31,1.5,2.6,1.0
40601,2024-03-31,0.6,1.7,1.1
33319,2024-03-31,0.5,1.1,2.4
20850,2024-03-31,0.7,1.3,-0.5
96707,2024-03-31,0.5,0.5,-1.1
10461,2024-03-31,0.5,1.3,-0.7
60649,2024-03-31,1.3,3.2,-0.4
84790,2024-03-31,0.8,2.1,2.5
98270,2024-03-31,1.6,2.8,1.0
92705,2024-03-31,0.9,2.0,0.2
92701,2024-03-31,0.8,1.6,0.1
95351,2024-03-31,1.1,2.2,1.1
78758,2024-03-31,0.6,1.6,0.6
85339,2024-03-31,0.9,2.2,3.2
28601,2024-03-31,0.9,2.5,2.7
46032,2024-03-31,1.0,2.6,1.9
78247,2024-03-31,0.6,1.5,-0.1
85037,2024-03-31,0.9,2.2,3.2
14094,2024-03-31,1.2,3.8,2.1
20852,2024-03-31,0.6,1.1,-0.5
93638,2024-03-31,0.9,2.0,1.4
89119,2024-03-31,0.8,1.8,1.3
92113,2024-03-31,0.9,1.8,2.0
90018,2024-03-31,0.7,1.6,0.1
78537,2024-03-31,1.4,3.5,4.3
10459,2024-03-31,0.5,1.3,-0.7
63301,2024-03-31,1.2,2.9,0.4
60010,2024-03-31,1.2,3.0,-0.4
28205,2024-03-31,0.9,2.3,2.8
33068,2024-03-31,0.5,1.0,2.2
75074,2024-03-31,0.9,2.1,1.1
78207,2024-03-31,0.7,1.7,-0.1
92028,2024-03-31,0.9,1.9,2.1
30019,2024-03-31,0.8,2.1,2.5
27407,2024-03-31,0.9,2.3,1.8
19148,2024-03-31,0.8,2.2,0.8
23434,2024-03-31,0.7,1.7,0.4
94577,2024-03-31,1.0,1.5,-1.7
98632,2024-03-31,0.9,2.4,1.3
17602,2024-03-31,0.8,2.2,1.1
78704,2024-03-31,0.7,1.7,0.7
98258,2024-03-31,1.6,2.9,1.1
90630,2024-03-31,0.9,1.9,0.2
92025,2024-03-31,1.0,2.1,2.2
29526,2024-03-31,0.7,1.9,3.1
92026,2024-03-31,1.0,2.0,2.2
33415,2024-03-31,0.5,1.1,2.5
19104,2024-03-31,0.9,2.3,0.9
20774,2024-03-31,0.7,1.2,-0.5
85207,2024-03-31,0.8,2.0,2.9
92084,2024-03-31,1.0,2.1,2.3
84003,2024-03-31,1.1,2.6,2.1
99336,2024-03-31,0.9,2.2,1.2
97702,2024-03-31,1.0,2.4,2.4
85022,2024-03-31,0.9,2.0,3.0
92879,2024-03-31,0.8,1.7,1.6
33810,2024-03-31,0.5,1.2,2.6
10011,2024-03-31,0.5,1.4,-0.7
91767,2024-03-31,0.8,1.6,0.1
60616,2024-03-31,1.0,2.3,-0.3
80538,2024-03-31,0.9,1.9,-0.1
20110,2024-03-31,0.8,1.4,-0.6
60435,2024-03-31,1.3,3.1,-0.4
76116,2024-03-31,0.9,2.1,1.1
20171,2024-03-31,0.9,1.5,-0.6
33021,2024-03-31,0.5,1.1,2.5
49201,2024-03-31,1.2,3.3,0.4
89122,2024-03-31,0.8,1.8,1.3
30115,2024-03-31,0.8,2.0,2.4
78223,2024-03-31,0.7,1.5,-0.1
92111,2024-03-31,1.1,2.2,2.4
27265,2024-03-31,0.9,2.3,1.8
78748,2024-03-31,0.7,1.7,0.7
22304,2024-03-31,0.6,1.0,-0.4
93720,2024-03-31,0.7,1.4,1.0
56001,2024-03-31,1.2,3.3,-0.6
84321,2024-03-31,1.0,2.6,2.7
44107,2024-03-31,1.4,3.9,1.3
27606,2024-03-31,0.9,2.3,2.3
30236,2024-03-31,0.9,2.2,2.6
37043,2024-03-31,0.9,2.3,3.0
79424,2024-03-31,0.7,1.7,-0.1
32174,2024-03-31,0.5,1.4,2.0
92843,2024-03-31,0.9,1.8,0.2
54601,2024-03-31,1.3,3.3,0.6
20176,2024-03-31,0.9,1.5,-0.6
48439,2024-03-31,1.1,3.1,1.1
19380,2024-03-31,0.8,2.3,0.9
32303,2024-03-31,0.9,2.2,1.2
63031,2024-03-31,1.3,3.1,0.5
97504,2024-03-31,0.8,1.8,-1.4
30252,2024-03-31,0.8,2.0,2.3
75062,2024-03-31,0.9,2.1,1.1
21228,2024-03-31,0.8,1.9,-1.0
55304,2024-03-31,1.2,2.8,-1.4
58103,2024-03-31,0.6,1.4,-1.7
53711,2024-03-31,1.4,3.3,0.6
97223,2024-03-31,1.1,2.2,-0.6
55303,2024-03-31,1.2,2.9,-1.4
63123,2024-03-31,1.3,3.2,0.5
85201,2024-03-31,0.8,2.0,3.0
40324,2024-03-31,0.8,1.8,1.1
92886,2024-03-31,0.9,1.9,0.2
29073,2024-03-31,0.9,2.3,2.1
92127,2024-03-31,1.3,2.6,2.8
92078,2024-03-31,1.1,2.3,2.4
90703,2024-03-31,0.8,1.7,0.2
92234,2024-03-31,0.8,1.8,1.7
60643,2024-03-31,1.3,3.2,-0.4
77040,2024-03-31,0.6,1.3,0.2
67401,2024-03-31,1.0,2.4,0.0
90620,2024-03-31,0.8,1.7,0.2
30093,2024-03-31,0.9,2.2,2.5
36695,2024-03-31,0.7,1.8,0.8
97007,2024-03-31,1.1,2.2,-0.6
6606,2024-03-31,1.5,3.7,2.4
77064,2024-03-31,0.6,1.4,0.2
92064,2024-03-31,1.1,2.3,2.5
63385,2024-03-31,1.2,2.8,0.4
95240,2024-03-31,0.9,1.7,0.3
98003,2024-03-31,1.5,2.7,1.0
90046,2024-03-31,0.7,1.5,0.1
19335,2024-03-31,0.8,2.2,0.8
76542,2024-03-31,0.6,1.6,1.9
57106,2024-03-31,0.9,2.5,1.0
21224,2024-03-31,0.8,1.9,-1.1
76051,2024-03-31,0.9,2.1,1.1
83854,2024-03-31,1.1,3.1,4.1
72034,2024-03-31,0.7,1.5,-0.2
92691,2024-03-31,0.9,2.0,0.2
93311,2024-03-31,0.8,1.8,2.1
93304,2024-03-31,0.9,1.9,2.2
85379,2024-03-31,0.9,2.2,3.2
77511,2024-03-31,0.5,1.2,0.2
11205,2024-03-31,0.5,1.2,-0.7
89032,2024-03-31,0.8,1.8,1.3
28546,2024-03-31,0.7,2.0,2.2
95136,2024-03-31,1.1,1.5,-0.9
20854,2024-03-31,0.9,1.6,-0.7
94086,2024-03-31,1.2,1.7,-1.0
72701,2024-03-31,0.8,2.0,2.9
63366,2024-03-31,1.2,2.8,0.4
28216,2024-03-31,1.0,2.6,3.2
47150,2024-03-31,0.9,2.2,-0.1
30064,2024-03-31,0.8,2.0,2.3
38305,2024-03-31,1.1,3.1,2.2
2860,2024-03-31,1.1,2.9,1.8
33615,2024-03-31,0.7,1.8,3.2
95336,2024-03-31,1.0,1.8,0.4
32304,2024-03-31,0.9,2.3,1.2
30097,2024-03-31,0.8,2.0,2.4
34668,2024-03-31,0.7,1.9,3.4
80233,2024-03-31,1.1,2.0,0.2
85286,2024-03-31,0.9,2.0,3.0
11419,2024-03-31,0.4,1.1,-0.6
95148,2024-03-31,1.1,1.5,-0.9
32712,2024-03-31,0.6,1.3,1.9
98661,2024-03-31,1.1,2.1,-0.6
33321,2024-03-31,0.5,1.1,2.3
90638,2024-03-31,0.8,1.7,0.2
48185,2024-03-31,1.3,3.2,0.3
34786,2024-03-31,0.6,1.4,2.1
23455,2024-03-31,0.7,1.6,0.4
55379,2024-03-31,1.1,2.7,-1.3
27707,2024-03-31,1.1,3.2,2.9
18104,2024-03-31,1.0,2.6,1.9
66502,2024-03-31,0.7,1.7,-1.3
23188,2024-03-31,0.6,1.5,0.4
80239,2024-03-31,1.1,1.9,0.2
84065,2024-03-31,1.1,2.4,1.9
29223,2024-03-31,0.9,2.3,2.1
75006,2024-03-31,0.9,2.1,1.1
92128,2024-03-31,1.1,2.2,2.4
77539,2024-03-31,0.5,1.2,0.2
53209,2024-03-31,1.9,4.7,0.8
83401,2024-03-31,1.0,2.7,3.1
98042,2024-03-31,1.6,2.8,1.0
8302,2024-03-31,1.0,2.6,2.7
46060,2024-03-31,1.0,2.7,1.9
27513,2024-03-31,1.0,2.6,2.6
91306,2024-03-31,0.9,1.9,0.2
8816,2024-03-31,0.6,1.7,-0.9
32837,2024-03-31,0.6,1.4,2.0
93619,2024-03-31,0.7,1.5,1.0
97501,2024-03-31,0.8,1.8,-1.4
33193,2024-03-31,0.5,1.0,2.2
78744,2024-03-31,0.7,1.7,0.7
7052,2024-03-31,0.7,1.7,-0.9
90220,2024-03-31,0.7,1.6,0.1
75033,2024-03-31,1.1,2.6,1.4
43232,2024-03-31,1.4,3.6,2.4
2149,2024-03-31,1.2,2.8,0.5
84120,2024-03-31,1.0,2.3,1.8
60014,2024-03-31,1.3,3.3,-0.4
94560,2024-03-31,1.1,1.6,-1.8
32162,2024-03-31,0.0,-0.1,0.1
27705,2024-03-31,1.1,3.1,2.8
70065,2024-03-31,0.4,1.0,-3.7
80918,2024-03-31,1.0,1.9,0.7
1902,2024-03-31,1.2,2.9,0.5
94014,2024-03-31,0.9,1.3,-1.5
7302,2024-03-31,0.4,1.1,-0.6
27516,2024-03-31,1.0,2.8,2.6
7304,2024-03-31,0.5,1.4,-0.7
30039,2024-03-31,0.9,2.2,2.5
40214,2024-03-31,0.8,2.0,-0.1
32164,2024-03-31,0.6,1.5,2.1
85029,2024-03-31,0.9,2.1,3.1
68516,2024-03-31,1.1,2.6,0.3
77099,2024-03-31,0.6,1.4,0.2
37087,2024-03-31,0.9,2.0,2.0
28210,2024-03-31,0.9,2.3,2.8
85295,2024-03-31,0.9,2.1,3.1
84081,2024-03-31,1.0,2.3,1.8
92009,2024-03-31,1.2,2.5,2.7
49424,2024-03-31,1.4,3.2,1.4
60645,2024-03-31,1.1,2.8,-0.4
53511,2024-03-31,1.3,3.5,1.4
59102,2024-03-31,0.9,2.3,1.5
55337,2024-03-31,1.2,2.9,-1.4
94546,2024-03-31,1.2,1.7,-1.9
95843,2024-03-31,0.9,1.9,0.1
60126,2024-03-31,1.2,2.9,-0.4
11237,2024-03-31,0.5,1.2,-0.6
78541,2024-03-31,1.2,2.9,3.6
94553,2024-03-31,1.0,1.5,-1.7
97401,2024-03-31,0.8,2.1,0.5
98034,2024-03-31,2.1,3.6,1.3
23185,2024-03-31,0.7,1.5,0.4
49423,2024-03-31,1.4,3.4,1.5
60644,2024-03-31,1.3,3.3,-0.4
32835,2024-03-31,0.5,1.3,1.9
19464,2024-03-31,1.0,2.6,1.0
33126,2024-03-31,0.5,1.0,2.2
73505,2024-03-31,0.8,1.8,-0.1
11224,2024-03-31,0.7,1.7,-0.9
60637,2024-03-31,1.0,2.4,-0.3
53704,2024-03-31,1.4,3.2,0.6
47130,2024-03-31,0.9,2.1,-0.1
30907,2024-03-31,0.9,2.1,1.6
87401,2024-03-31,0.8,1.8,-0.6
92374,2024-03-31,0.7,1.5,1.5
30228,2024-03-31,0.8,2.0,2.4
60586,2024-03-31,1.3,3.1,-0.4
48066,2024-03-31,1.4,3.5,0.4
95060,2024-03-31,1.1,1.9,0.2
33610,2024-03-31,0.7,2.0,3.4
18103,2024-03-31,1.0,2.7,1.9
95008,2024-03-31,1.2,1.7,-1.0
11374,2024-03-31,0.2,0.6,-0.3
21218,2024-03-31,0.9,2.3,-1.2
33324,2024-03-31,0.5,1.0,2.2
92104,2024-03-31,0.9,1.9,2.0
97405,2024-03-31,0.8,2.2,0.5
7060,2024-03-31,0.7,1.8,-1.0
33016,2024-03-31,0.4,1.0,2.1
15301,2024-03-31,0.9,2.5,-0.5
39759,2024-03-31,0.7,1.8,-1.8
78041,2024-03-31,0.6,1.1,-1.2
94551,2024-03-31,1.1,1.6,-1.8
92122,2024-03-31,1.1,2.2,2.4
32608,2024-03-31,0.8,2.2,1.7
19144,2024-03-31,1.0,2.6,1.0
90065,2024-03-31,0.9,1.8,0.2
75044,2024-03-31,0.9,2.1,1.1
75060,2024-03-31,0.9,2.1,1.1
74133,2024-03-31,0.9,2.2,1.5
83440,2024-03-31,0.7,2.2,2.7
30157,2024-03-31,0.9,2.1,2.5
70769,2024-03-31,0.5,1.0,-2.0
11228,2024-03-31,0.4,1.2,-0.6
44646,2024-03-31,1.4,3.7,1.0
71913,2024-03-31,0.9,2.4,3.0
35758,2024-03-31,0.8,2.0,2.2
98902,2024-03-31,1.0,2.8,1.7
63303,2024-03-31,1.2,2.9,0.4
92692,2024-03-31,0.9,1.9,0.2
94605,2024-03-31,1.0,1.5,-1.7
6457,2024-03-31,1.4,3.7,2.4
10952,2024-03-31,0.6,1.5,-0.8
33617,2024-03-31,0.7,1.8,3.2
90023,2024-03-31,0.8,1.6,0.1
77338,2024-03-31,0.6,1.3,0.2
85296,2024-03-31,0.9,2.1,3.1
10465,2024-03-31,0.5,1.4,-0.7
96822,2024-03-31,0.4,0.5,-0.9
27604,2024-03-31,0.9,2.4,2.4
78840,2024-03-31,0.5,1.3,0.3
60123,2024-03-31,1.3,3.1,-0.4
36830,2024-03-31,0.9,2.2,0.8
54115,2024-03-31,1.3,3.4,1.7
8021,2024-03-31,1.0,2.7,1.0
33614,2024-03-31,0.7,1.8,3.2
20706,2024-03-31,0.7,1.2,-0.5
30032,2024-03-31,0.8,2.1,2.5
97123,2024-03-31,1.1,2.1,-0.6
84010,2024-03-31,1.0,2.4,2.2
28645,2024-03-31,1.0,2.7,3.0
98133,2024-03-31,1.7,2.9,1.1
32738,2024-03-31,0.6,1.5,2.1
90057,2024-03-31,0.5,1.1,0.1
85224,2024-03-31,0.9,2.0,3.0
93036,2024-03-31,0.6,1.0,0.2
75093,2024-03-31,1.0,2.3,1.2
85212,2024-03-31,0.9,2.0,3.0
27106,2024-03-31,0.8,2.2,1.8
21043,2024-03-31,0.7,1.8,-1.0
94303,2024-03-31,1.1,1.6,-1.8
11590,2024-03-31,0.6,1.5,-0.8
75023,2024-03-31,0.9,2.2,1.2
29229,2024-03-31,0.8,2.2,2.0
77093,2024-03-31,0.6,1.5,0.2
65202,2024-03-31,0.8,2.1,1.2
45238,2024-03-31,1.4,3.5,1.6
8053,2024-03-31,0.9,2.3,0.9
77081,2024-03-31,0.5,1.2,0.2
70301,2024-03-31,0.3,0.8,-4.5
84660,2024-03-31,1.1,2.6,2.0
95678,2024-03-31,0.9,1.8,0.1
92410,2024-03-31,0.7,1.6,1.6
95822,2024-03-31,0.9,1.9,0.1
7960,2024-03-31,0.6,1.6,-0.9
90033,2024-03-31,0.7,1.5,0.1
47201,2024-03-31,0.9,2.5,1.2
98223,2024-03-31,1.5,2.7,1.0
98501,2024-03-31,1.0,2.3,1.8
91789,2024-03-31,0.8,1.8,0.2
95610,2024-03-31,0.9,1.9,0.1
92069,2024-03-31,1.0,2.1,2.3
29501,2024-03-31,0.7,2.1,0.5
63368,2024-03-31,1.2,2.8,0.4
85719,2024-03-31,0.6,1.5,2.1
85138,2024-03-31,0.9,2.2,3.3
92395,2024-03-31,0.8,1.7,1.7
11413,2024-03-31,0.5,1.2,-0.7
89436,2024-03-31,0.7,1.4,0.6
91352,2024-03-31,0.9,1.8,0.2
32725,2024-03-31,0.6,1.5,2.1
75165,2024-03-31,0.8,2.0,1.0
27215,2024-03-31,0.8,2.4,2.8
48843,2024-03-31,1.1,2.8,0.3
73072,2024-03-31,0.8,1.9,0.9
17543,2024-03-31,0.8,2.1,1.0
78258,2024-03-31,0.6,1.5,-0.1
29607,2024-03-31,0.9,2.1,1.9
80123,2024-03-31,1.2,2.1,0.2
22903,2024-03-31,1.1,2.7,0.4
93635,2024-03-31,0.9,2.0,1.6
33179,2024-03-31,0.5,1.1,2.4
85281,2024-03-31,0.8,2.0,2.9
90027,2024-03-31,0.8,1.7,0.2
92821,2024-03-31,0.9,1.8,0.2
33147,2024-03-31,0.5,1.1,2.5
33162,2024-03-31,0.6,1.2,2.7
35215,2024-03-31,0.9,2.3,0.9
2740,2024-03-31,1.2,3.0,1.9
98226,2024-03-31,1.1,2.6,1.3
19145,2024-03-31,0.8,2.2,0.8
85746,2024-03-31,0.7,1.6,2.3
78201,2024-03-31,0.7,1.5,-0.1
34743,2024-03-31,0.6,1.4,2.0
30132,2024-03-31,0.8,2.0,2.4
11757,2024-03-31,0.6,1.5,-0.8
75028,2024-03-31,0.9,2.2,1.2
55330,2024-03-31,1.2,2.7,-1.3
28213,2024-03-31,1.0,2.5,3.1
65201,2024-03-31,0.8,2.0,1.1
91790,2024-03-31,0.8,1.7,0.2
20910,2024-03-31,0.8,1.5,-0.6
84062,2024-03-31,1.1,2.6,2.1
48235,2024-03-31,1.4,3.5,0.4
2703,2024-03-31,1.1,2.9,1.8
93292,2024-03-31,0.8,2.0,1.2
92648,2024-03-31,0.8,1.8,0.2
93455,2024-03-31,0.9,1.9,2.2
33461,2024-03-31,0.5,1.1,2.5
8817,2024-03-31,0.6,1.6,-0.8
77493,2024-03-31,0.6,1.4,0.2
78227,2024-03-31,0.7,1.6,-0.1
76502,2024-03-31,0.6,1.7,2.0
